,adview
4954,2.6317916
4955,2553.042
4956,2325.1575
4957,2581.688
4958,1784.0317
4959,1721.9496
4960,1200.498
4961,2032.2944
4962,1233.9753
4963,589.2683
4964,2150.5857
4965,1652.8489
4966,2606.4375
4967,1057.4534
4968,2094.8906
4969,1320.0225
4970,2521.6008
4971,2221.94
4972,1846.0337
4973,2459.5981
4974,1849.1333
4975,2200.2383
4976,2179.9316
4977,2437.789
4978,1651.0396
4979,2597.176
4980,726.87946
4981,2393.5234
4982,2475.4146
4983,624.73944
4984,1911.0376
4985,2409.258
4986,1620.6913
4987,2426.17
4988,1432.0428
4989,2183.9214
4990,985.8171
4991,961.90106
4992,1057.1342
4993,529.2089
4994,1762.226
4995,2070.8604
4996,2.6317916
4997,2233.3904
4998,2018.9983
4999,1778.4276
5000,697.50793
5001,2271.8643
5002,1298.2432
5003,1740.1633
5004,2096.7334
5005,1271.2971
5006,523.2067
5007,940.1035
5008,1359.3574
5009,1144.1116
5010,1332.9512
5011,1386.6816
5012,2389.2932
5013,1292.6163
5014,2052.7686
5015,1317.5164
5016,1487.824
5017,682.38776
5018,737.02545
5019,1927.9465
5020,1723.8291
5021,2508.5635
5022,1271.5175
5023,954.23456
5024,1263.928
5025,1055.1929
5026,1922.2659
5027,1366.8898
5028,681.30035
5029,2289.1443
5030,2755.2188
5031,2408.1074
5032,1506.3245
5033,2.6317916
5034,1727.1208
5035,1506.0173
5036,1423.5576
5037,1459.5687
5038,1028.9532
5039,2475.3296
5040,2789.141
5041,2534.1643
5042,2459.3315
5043,1355.2313
5044,872.7303
5045,1399.0385
5046,472.01877
5047,1865.2877
5048,2034.3152
5049,1233.8232
5050,2238.1885
5051,529.9149
5052,1555.7837
5053,514.2145
5054,1285.407
5055,1793.3792
5056,1272.7235
5057,2204.187
5058,1095.0544
5059,1035.8466
5060,458.11063
5061,2471.4683
5062,2047.2925
5063,921.0302
5064,2475.3938
5065,1642.8228
5066,2248.4421
5067,2323.9016
5068,2072.5908
5069,1698.4167
5070,1180.9939
5071,1599.8813
5072,1277.0986
5073,2.6317916
5074,994.07794
5075,1312.461
5076,847.5179
5077,1998.0676
5078,1583.9843
5079,1377.0068
5080,54.63179
5081,3022.2395
5082,1212.5713
5083,1669.3228
5084,2350.4077
5085,896.93884
5086,543.49316
5087,2468.5334
5088,1354.4635
5089,2163.4678
5090,2094.6685
5091,2215.6365
5092,904.6499
5093,1666.5869
5094,2404.8374
5095,2319.9792
5096,1176.0674
5097,2335.26
5098,2449.0537
5099,2030.2506
5100,623.15015
5101,2550.8486
5102,1800.5045
5103,1628.6484
5104,1945.4895
5105,2169.0967
5106,2177.0034
5107,484.4808
5108,2.6317916
5109,2350.773
5110,1813.335
5111,1001.2993
5112,2561.1711
5113,2.6317916
5114,870.6027
5115,1136.0377
5116,1309.482
5117,2089.4116
5118,176.80301
5119,1480.0896
5120,2.6317916
5121,2.6317916
5122,2536.683
5123,679.9465
5124,2143.083
5125,1773.4434
5126,2449.118
5127,1029.4172
5128,2557.9587
5129,2384.5671
5130,2149.2783
5131,1798.4757
5132,2424.604
5133,1759.4163
5134,1198.2068
5135,2385.9634
5136,2.6317916
5137,2173.4958
5138,2307.27
5139,2589.0518
5140,2623.08
5141,2029.134
5142,2634.439
5143,2103.6646
5144,1061.0331
5145,1911.4792
5146,2079.0964
5147,2378.9834
5148,2238.621
5149,1389.7052
5150,340.92145
5151,2653.6238
5152,1084.0331
5153,1667.5175
5154,2566.1746
5155,2350.9302
5156,2.6317916
5157,2042.8463
5158,1405.2544
5159,2584.7104
5160,2350.7603
5161,1848.1658
5162,2071.3955
5163,2166.8643
5164,2068.1807
5165,1959.2073
5166,1845.3405
5167,426.27377
5168,1988.0938
5169,2523.904
5170,2218.537
5171,2665.1958
5172,2177.0498
5173,2564.27
5174,1878.3655
5175,2746.6602
5176,2099.0544
5177,583.6395
5178,1323.4436
5179,2286.3494
5180,1351.416
5181,877.6192
5182,816.13544
5183,1706.7285
5184,2646.039
5185,2520.9841
5186,1981.8352
5187,2328.751
5188,2057.0754
5189,414.31357
5190,1431.1642
5191,2311.4912
5192,1437.8201
5193,1740.0398
5194,2427.4302
5195,741.84674
5196,1685.9481
5197,2435.663
5198,1800.5345
5199,874.877
5200,730.34576
5201,1881.813
5202,712.00824
5203,2093.764
5204,1853.7461
5205,886.89667
5206,2228.901
5207,1845.6632
5208,2449.0938
5209,1259.287
5210,2531.7422
5211,2541.3447
5212,2476.8337
5213,2448.6091
5214,2027.4637
5215,1355.7639
5216,821.665
5217,2415.1528
5218,735.2596
5219,1302.4397
5220,712.8054
5221,1988.0024
5222,1638.9208
5223,2339.622
5224,2311.988
5225,2462.5674
5226,1786.5358
5227,2536.3555
5228,986.0173
5229,2179.4268
5230,694.3908
5231,2359.4106
5232,753.21906
5233,2745.0708
5234,2079.521
5235,1596.2025
5236,1323.6282
5237,2277.5898
5238,2274.4526
5239,1977.3984
5240,1934.701
5241,1680.8806
5242,2028.4868
5243,1022.65515
5244,1080.4423
5245,2525.5435
5246,1987.7705
5247,2077.3804
5248,2221.5398
5249,2500.0098
5250,854.6263
5251,768.7078
5252,517.82886
5253,2685.017
5254,1320.8081
5255,2079.8433
5256,2615.4146
5257,2705.6318
5258,1473.1827
5259,2048.4812
5260,15.550945
5261,2119.295
5262,2687.8203
5263,1480.9517
5264,851.1984
5265,2557.6294
5266,321.55197
5267,2580.3074
5268,2.6317916
5269,1441.893
5270,1760.6582
5271,2354.0916
5272,1547.5945
5273,862.1706
5274,2695.6426
5275,1322.0588
5276,1255.917
5277,2599.3848
5278,2009.7253
5279,1040.4381
5280,2176.5764
5281,1111.7338
5282,2445.2322
5283,2525.2688
5284,429.84784
5285,1408.1044
5286,2375.3152
5287,2409.6768
5288,2442.0789
5289,2.6317916
5290,2133.4907
5291,2500.8147
5292,1011.361
5293,2470.6807
5294,558.5214
5295,2456.9604
5296,2485.5928
5297,744.56415
5298,2365.3218
5299,1411.9723
5300,412.67432
5301,2137.0508
5302,374.35403
5303,2440.3035
5304,2419.0693
5305,2296.4314
5306,2121.3306
5307,1947.2021
5308,1795.2946
5309,2250.895
5310,1575.5106
5311,1285.9768
5312,1776.0591
5313,1262.3984
5314,2561.8384
5315,2543.0835
5316,2221.221
5317,554.1701
5318,703.9838
5319,1315.3867
5320,1623.2471
5321,2230.5103
5322,1354.9108
5323,2920.3657
5324,2386.675
5325,2123.9478
5326,2129.7915
5327,1818.2822
5328,2578.696
5329,1446.5681
5330,2251.093
5331,2349.7715
5332,1783.3231
5333,1928.7117
5334,2679.7075
5335,2498.3115
5336,1720.7815
5337,1163.6573
5338,1428.4197
5339,2579.478
5340,1501.5679
5341,1990.2451
5342,2019.21
5343,661.45996
5344,2512.5127
5345,564.4301
5346,1781.5774
5347,2328.3623
5348,986.4602
5349,2449.2163
5350,1730.1052
5351,1051.5117
5352,2.6317916
5353,2239.7021
5354,2401.2769
5355,1432.6179
5356,2552.1567
5357,2274.9553
5358,2.6317916
5359,2656.4187
5360,559.92773
5361,2464.2104
5362,1513.4377
5363,638.9649
5364,588.7181
5365,1573.2742
5366,963.9174
5367,1281.7019
5368,1974.3586
5369,902.16156
5370,1747.2402
5371,2254.5857
5372,877.5396
5373,709.48315
5374,1603.5166
5375,2618.2195
5376,2084.2844
5377,2609.806
5378,932.0141
5379,1587.8485
5380,1115.3767
5381,1600.8014
5382,1114.8303
5383,2468.0454
5384,2490.882
5385,1194.3986
5386,664.6645
5387,1774.8701
5388,1726.4487
5389,2291.5835
5390,1949.6217
5391,2616.7163
5392,2541.735
5393,1829.2178
5394,1456.8899
5395,2443.3333
5396,2543.6172
5397,1478.4302
5398,2166.5242
5399,397.5493
5400,604.6019
5401,2039.3501
5402,582.74036
5403,2305.9048
5404,1011.3557
5405,2036.9185
5406,1286.6842
5407,506.44662
5408,1456.2012
5409,2234.4014
5410,1175.764
5411,1696.9604
5412,2512.7932
5413,2.6317916
5414,2263.1858
5415,2277.1538
5416,1033.0482
5417,1860.675
5418,920.02826
5419,2065.5752
5420,2552.467
5421,1193.4121
5422,1889.6868
5423,1171.6587
5424,1122.8674
5425,2531.8362
5426,1361.0186
5427,2642.293
5428,2702.161
5429,683.6576
5430,1757.6969
5431,1768.6819
5432,2512.5508
5433,2614.1309
5434,1358.0677
5435,796.6979
5436,2562.2766
5437,1633.8564
5438,1330.2712
5439,1969.0461
5440,2669.1147
5441,1328.5247
5442,727.8536
5443,851.3549
5444,1519.9211
5445,473.84476
5446,1581.4391
5447,467.25974
5448,1252.1985
5449,2017.1865
5450,817.8903
5451,1965.0396
5452,477.1288
5453,629.11285
5454,1943.718
5455,245.76611
5456,444.44522
5457,1766.0205
5458,1854.5269
5459,2486.456
5460,2515.4204
5461,2811.129
5462,1747.2654
5463,2563.8245
5464,1062.0867
5465,1384.8047
5466,2527.7808
5467,2193.563
5468,2384.376
5469,1812.2261
5470,1095.2854
5471,2595.1375
5472,2499.92
5473,2365.0254
5474,2057.0498
5475,2.6317916
5476,1630.4495
5477,552.0572
5478,988.7939
5479,1879.8348
5480,1550.4666
5481,1355.5051
5482,2328.734
5483,1898.551
5484,2334.6396
5485,2680.5461
5486,2569.656
5487,1566.5288
5488,250.28937
5489,2604.8662
5490,1426.6575
5491,2587.8774
5492,1264.561
5493,1998.8765
5494,452.09326
5495,2544.133
5496,582.2556
5497,1771.2639
5498,2374.6594
5499,744.0894
5500,258.3621
5501,1535.7544
5502,1681.186
5503,1598.0498
5504,818.10925
5505,2094.8633
5506,1608.6952
5507,1004.84863
5508,1411.9713
5509,2506.4622
5510,2307.4963
5511,413.15726
5512,801.11847
5513,638.9827
5514,2663.344
5515,2358.0972
5516,954.69354
5517,2416.1602
5518,169.03864
5519,2414.7285
5520,434.9163
5521,2643.1526
5522,2.6317916
5523,1292.148
5524,692.3136
5525,2552.1472
5526,2278.7712
5527,2296.8447
5528,815.80365
5529,2272.003
5530,1660.0571
5531,2648.5532
5532,1727.625
5533,1913.5364
5534,2376.225
5535,1969.3715
5536,1269.5813
5537,2199.9426
5538,1443.667
5539,2346.1223
5540,1484.3207
5541,1619.7588
5542,1370.6572
5543,2722.278
5544,1136.7454
5545,411.53226
5546,1505.262
5547,2680.915
5548,1895.1602
5549,1232.8435
5550,891.9666
5551,925.93506
5552,2450.9727
5553,1061.5128
5554,1925.7664
5555,2745.8564
5556,1985.7815
5557,1226.0897
5558,1583.2747
5559,1902.0052
5560,1909.9287
5561,2625.4578
5562,952.0538
5563,2631.5938
5564,19.523804
5565,1810.9097
5566,826.916
5567,2274.516
5568,1547.024
5569,2038.5901
5570,1237.825
5571,1226.446
5572,2135.4417
5573,1234.0039
5574,62.213436
5575,856.6066
5576,533.779
5577,2510.6865
5578,2558.7422
5579,1717.8416
5580,2391.2551
5581,828.8675
5582,196.48882
5583,1888.8998
5584,1084.5043
5585,2099.126
5586,1494.9374
5587,2.6317916
5588,234.98611
5589,2672.6418
5590,2.6317916
5591,2.6317916
5592,96.39604
5593,1285.2341
5594,1780.554
5595,1375.9733
5596,446.3718
5597,2318.2815
5598,2416.9563
5599,2239.5898
5600,2350.7444
5601,2.6317916
5602,1480.1206
5603,2400.247
5604,1229.2515
5605,1132.5973
5606,2106.6543
5607,2375.514
5608,2.6317916
5609,751.1137
5610,995.69995
5611,2290.4995
5612,2329.108
5613,42.047726
5614,784.5296
5615,2179.2031
5616,1484.6226
5617,2370.125
5618,1453.1715
5619,925.25085
5620,1083.9912
5621,2287.2559
5622,2651.9714
5623,2607.0103
5624,2541.5764
5625,1442.1736
5626,2081.521
5627,556.8033
5628,594.90454
5629,1469.1531
5630,1985.5782
5631,1782.0493
5632,950.28754
5633,2667.9326
5634,2.6317916
5635,1004.59515
5636,2444.5723
5637,2462.76
5638,1022.2547
5639,544.8394
5640,2136.412
5641,2399.9475
5642,1981.4539
5643,2.6317916
5644,711.8295
5645,1420.5352
5646,308.11185
5647,2251.0947
5648,1981.6816
5649,1218.9303
5650,567.6586
5651,2382.438
5652,938.0721
5653,1337.1805
5654,2562.8862
5655,419.1315
5656,1371.7871
5657,1218.6124
5658,1950.2194
5659,2022.297
5660,2563.9153
5661,2617.6155
5662,2158.2292
5663,2278.94
5664,2365.2349
5665,2302.3706
5666,2114.9922
5667,1717.5962
5668,1394.9031
5669,2098.4343
5670,2550.087
5671,1786.7012
5672,2592.4844
5673,2590.9402
5674,2439.0232
5675,507.44205
5676,2451.816
5677,1707.5266
5678,2289.9058
5679,659.07935
5680,2409.0864
5681,1551.5432
5682,1034.0018
5683,2016.9248
5684,2148.411
5685,525.678
5686,2173.7725
5687,2415.894
5688,2133.205
5689,2402.4995
5690,1276.6066
5691,2529.5916
5692,390.9329
5693,1474.2317
5694,2.6317916
5695,1773.5371
5696,660.938
5697,2533.033
5698,2462.969
5699,2000.9316
5700,1289.5785
5701,1833.1847
5702,2054.312
5703,2.6317916
5704,324.6863
5705,2494.0715
5706,1227.7778
5707,2561.8086
5708,403.0222
5709,928.95575
5710,1223.7761
5711,1482.2854
5712,642.95184
5713,1393.6025
5714,2100.6338
5715,2696.9187
5716,2685.4688
5717,812.7377
5718,1723.5632
5719,2321.14
5720,2070.65
5721,2.6317916
5722,1176.2306
5723,2098.609
5724,2634.5615
5725,2336.1838
5726,2034.2148
5727,2602.6848
5728,613.0776
5729,2220.5588
5730,1894.4365
5731,1574.9697
5732,2470.0479
5733,933.3167
5734,1381.1997
5735,1820.9039
5736,2132.7227
5737,976.95966
5738,701.9439
5739,2048.4763
5740,1918.3248
5741,2381.6924
5742,1942.2026
5743,2477.1814
5744,2365.854
5745,2080.852
5746,1542.7383
5747,2489.8467
5748,1261.2188
5749,1311.98
5750,2578.85
5751,2730.1646
5752,1526.3347
5753,2348.5774
5754,1809.7097
5755,1880.9369
5756,891.1201
5757,2253.0151
5758,1827.0559
5759,2441.3706
5760,367.50848
5761,1093.1433
5762,1776.7047
5763,556.8566
5764,1897.985
5765,2131.5269
5766,878.151
5767,1865.3635
5768,2234.6707
5769,2.6317916
5770,828.53705
5771,2242.8157
5772,1364.7302
5773,1440.7146
5774,2225.29
5775,2224.3286
5776,1459.06
5777,2491.3906
5778,1496.0728
5779,2594.5762
5780,1252.0846
5781,2082.1643
5782,1248.4609
5783,2433.6812
5784,898.8588
5785,2577.1694
5786,2786.2737
5787,2251.3796
5788,2342.1602
5789,538.7551
5790,2847.9011
5791,1494.7164
5792,2130.5933
5793,1662.2863
5794,466.9698
5795,2056.1064
5796,2422.3718
5797,1934.6475
5798,2464.5679
5799,2405.1965
5800,1932.8672
5801,1778.6918
5802,2389.0364
5803,2186.3894
5804,2414.9119
5805,1145.8707
5806,2059.187
5807,2490.0007
5808,731.11456
5809,2235.8987
5810,2178.3293
5811,1439.1906
5812,2743.9768
5813,2148.0244
5814,1730.947
5815,1547.7866
5816,1635.7068
5817,2670.9795
5818,2309.981
5819,1548.5215
5820,2413.1096
5821,2535.088
5822,2885.0132
5823,7.29591
5824,2352.0437
5825,1326.9648
5826,803.9308
5827,1916.8447
5828,2022.5558
5829,1749.7726
5830,1971.2227
5831,875.1319
5832,2541.541
5833,1602.0298
5834,921.7459
5835,2190.0967
5836,2140.6533
5837,2662.4844
5838,2378.9448
5839,1288.8392
5840,2417.2349
5841,1227.2925
5842,2775.3706
5843,2475.9492
5844,958.43115
5845,2559.9165
5846,2436.3948
5847,1448.084
5848,2809.8481
5849,2533.145
5850,1426.3813
5851,1982.2969
5852,955.8814
5853,2491.9136
5854,2288.103
5855,843.39923
5856,2562.7173
5857,1955.0742
5858,2467.6396
5859,1287.4568
5860,2524.162
5861,2450.3076
5862,542.4029
5863,1488.0183
5864,688.2834
5865,1304.5814
5866,598.42554
5867,1503.6182
5868,2.6317916
5869,2.6317916
5870,1681.1012
5871,2362.7837
5872,1637.4468
5873,1532.619
5874,1121.7422
5875,904.67755
5876,1799.8655
5877,2748.0496
5878,866.54474
5879,2146.2573
5880,2516.2493
5881,914.6194
5882,930.73346
5883,1144.3235
5884,2070.6785
5885,1316.5428
5886,2356.4126
5887,2411.4395
5888,972.8047
5889,2.6317916
5890,2395.8145
5891,711.07184
5892,2332.1526
5893,2215.4736
5894,744.5616
5895,2471.0957
5896,2115.1494
5897,1596.074
5898,693.3224
5899,2485.2666
5900,1510.715
5901,1973.7578
5902,2570.7046
5903,1207.526
5904,2045.8154
5905,2559.018
5906,1972.7867
5907,2563.7124
5908,2559.879
5909,1308.1699
5910,2052.6252
5911,1632.041
5912,2336.7095
5913,2078.385
5914,2378.9897
5915,2.6317916
5916,2249.6248
5917,2572.15
5918,2316.4119
5919,629.6177
5920,896.17365
5921,1096.0344
5922,915.3835
5923,1738.4834
5924,687.2152
5925,1836.7574
5926,2501.483
5927,1630.8577
5928,851.13226
5929,2.6317916
5930,1874.241
5931,707.56805
5932,2290.752
5933,2492.1113
5934,306.71967
5935,2460.187
5936,2241.4348
5937,1524.866
5938,1867.0098
5939,2448.9106
5940,1602.0905
5941,1557.0278
5942,2642.5317
5943,2597.548
5944,1964.4141
5945,2231.9116
5946,2177.814
5947,577.37134
5948,2179.6177
5949,1296.9336
5950,1321.7784
5951,2451.4998
5952,1811.5768
5953,454.5388
5954,2338.9397
5955,1886.9741
5956,2194.0356
5957,1289.647
5958,659.259
5959,1186.3809
5960,2018.2344
5961,2479.517
5962,2423.3713
5963,1032.8069
5964,2459.166
5965,1191.7566
5966,879.6035
5967,543.0188
5968,907.37213
5969,2095.7432
5970,2647.3916
5971,2.6317916
5972,2455.476
5973,2514.9927
5974,2241.0242
5975,1223.9678
5976,1593.0579
5977,1112.4404
5978,2470.5542
5979,1489.3534
5980,2585.9998
5981,802.9067
5982,2047.8032
5983,1936.6693
5984,2473.2874
5985,2277.7769
5986,1466.5876
5987,2169.4502
5988,236.95345
5989,2317.523
5990,1766.0522
5991,2515.17
5992,2283.518
5993,1984.7744
5994,2154.2905
5995,1290.2039
5996,1074.7212
5997,1799.1057
5998,1396.1292
5999,1378.7957
6000,2871.812
6001,1279.698
6002,1994.1525
6003,2474.36
6004,1168.9084
6005,2377.1587
6006,2100.241
6007,1761.5388
6008,1977.0476
6009,2459.4814
6010,335.21088
6011,815.9537
6012,2190.526
6013,2464.1362
6014,2596.769
6015,1897.4651
6016,2583.9014
6017,2295.0623
6018,2.6317916
6019,1022.6713
6020,180.70244
6021,1809.3976
6022,1332.0416
6023,2180.4497
6024,875.5755
6025,1788.9425
6026,1221.4022
6027,1842.1926
6028,929.90936
6029,1310.9165
6030,2112.559
6031,2499.206
6032,2658.1902
6033,2.6317916
6034,1083.8088
6035,1826.8254
6036,2524.6738
6037,1374.7001
6038,2251.2485
6039,2202.6843
6040,1369.0623
6041,372.20627
6042,2691.3027
6043,667.14453
6044,1861.0701
6045,344.05325
6046,1546.7024
6047,2269.0393
6048,1563.0115
6049,1677.9495
6050,1228.1016
6051,2336.413
6052,2604.739
6053,2212.9565
6054,1898.3035
6055,1449.5552
6056,1096.5471
6057,2051.471
6058,2612.5752
6059,598.6501
6060,2057.2148
6061,2427.2278
6062,622.95404
6063,491.25742
6064,1543.2603
6065,1228.7179
6066,2631.377
6067,2214.2595
6068,1741.6484
6069,2416.3945
6070,1144.5548
6071,2470.073
6072,796.1779
6073,2378.4587
6074,2566.7107
6075,2354.5142
6076,1989.3337
6077,1314.1954
6078,2257.3184
6079,2385.7607
6080,969.04663
6081,1117.0176
6082,1818.803
6083,1750.2462
6084,1121.0862
6085,1536.3433
6086,1776.898
6087,2319.8992
6088,1261.905
6089,2.6317916
6090,426.05783
6091,2575.4973
6092,1786.324
6093,2094.7124
6094,2809.4028
6095,1139.5
6096,1620.2422
6097,696.06757
6098,1388.1301
6099,2312.7495
6100,2054.321
6101,2045.419
6102,436.8108
6103,2.6317916
6104,2621.622
6105,535.31903
6106,2158.0942
6107,2561.4458
6108,1737.892
6109,2559.267
6110,2456.2227
6111,2589.026
6112,2559.133
6113,2431.6655
6114,1450.5872
6115,1368.345
6116,2792.432
6117,2231.7861
6118,990.4638
6119,2482.2256
6120,2081.5518
6121,781.4532
6122,1695.701
6123,2136.4014
6124,2136.9648
6125,2417.7368
6126,669.47455
6127,1316.273
6128,840.95624
6129,2.6317916
6130,1280.5215
6131,2286.5308
6132,2680.0337
6133,2544.3555
6134,2432.8328
6135,1642.9067
6136,912.0721
6137,2.6317916
6138,887.05347
6139,2430.9766
6140,2150.4922
6141,2357.7432
6142,1388.2202
6143,1945.5854
6144,1369.242
6145,874.70233
6146,453.64316
6147,455.8973
6148,1935.1412
6149,2329.4023
6150,1097.0507
6151,2389.3872
6152,2573.391
6153,2259.8733
6154,2613.0984
6155,2601.5562
6156,1336.0447
6157,1777.0884
6158,2022.9185
6159,692.05383
6160,2467.9626
6161,1202.3566
6162,2637.624
6163,3184.5693
6164,712.5538
6165,1919.7246
6166,2446.0261
6167,2039.2698
6168,2103.3164
6169,2360.3787
6170,2136.3113
6171,1304.2148
6172,1112.7048
6173,2709.4282
6174,2618.271
6175,2306.565
6176,2493.0603
6177,2394.1294
6178,2031.9402
6179,1765.5015
6180,284.68503
6181,1941.7529
6182,2653.5269
6183,2154.1235
6184,557.6871
6185,2662.5232
6186,2315.0098
6187,1894.9663
6188,2379.3044
6189,2551.1714
6190,2051.314
6191,835.59906
6192,2329.9233
6193,2396.4375
6194,2.6317916
6195,2230.5903
6196,1032.0745
6197,741.27795
6198,1019.53033
6199,2352.4617
6200,2543.9358
6201,1432.5105
6202,1304.9319
6203,1816.6113
6204,1793.7727
6205,440.4404
6206,2339.5002
6207,2491.2854
6208,1921.9127
6209,2172.5298
6210,1470.6836
6211,268.6882
6212,2658.2659
6213,2216.3706
6214,2122.2842
6215,1789.3174
6216,1524.041
6217,2264.3362
6218,1909.2766
6219,995.98834
6220,911.0401
6221,2273.4243
6222,2625.3125
6223,2550.8503
6224,2185.0493
6225,2646.4377
6226,1995.9058
6227,1439.7295
6228,2134.8765
6229,1865.4734
6230,649.30365
6231,1429.428
6232,1341.6001
6233,420.41782
6234,320.02768
6235,849.997
6236,917.8073
6237,1783.7383
6238,1799.8572
6239,2.6317916
6240,2485.3882
6241,2107.5825
6242,1943.6139
6243,1784.6975
6244,1835.2335
6245,1459.7404
6246,1983.8467
6247,1208.0591
6248,1440.1624
6249,202.5738
6250,2336.0918
6251,1271.3306
6252,2559.1772
6253,1436.7444
6254,1329.9517
6255,1492.2024
6256,539.5439
6257,1210.6577
6258,569.86847
6259,1781.6938
6260,1562.9016
6261,1439.3892
6262,476.70474
6263,1815.0272
6264,2362.2637
6265,477.5151
6266,1679.6846
6267,1110.1794
6268,692.4443
6269,2.6317916
6270,366.1528
6271,1731.2733
6272,1939.2378
6273,555.1388
6274,1425.3853
6275,2384.0422
6276,2041.0525
6277,2505.0095
6278,2197.109
6279,1972.2675
6280,1188.2043
6281,1131.4714
6282,2698.705
6283,1244.5803
6284,1139.86
6285,2078.6802
6286,2535.7683
6287,2582.1013
6288,1640.8464
6289,2033.3848
6290,2511.609
6291,510.51297
6292,2910.477
6293,2699.6348
6294,1664.4136
6295,2560.661
6296,1868.1716
6297,2337.677
6298,62.294205
6299,829.75616
6300,1535.2075
6301,2082.0745
6302,864.4625
6303,1423.711
6304,2259.016
6305,2478.7332
6306,791.35126
6307,2375.1943
6308,2072.8628
6309,1431.8478
6310,1152.7653
6311,551.90594
6312,1176.2501
6313,2085.173
6314,1347.4305
6315,2638.031
6316,1509.5422
6317,386.1644
6318,1285.955
6319,2468.1228
6320,2520.25
6321,1666.1758
6322,1650.3328
6323,1376.0621
6324,2079.2878
6325,1086.8135
6326,1935.6326
6327,2137.6606
6328,1145.791
6329,2048.1067
6330,2066.323
6331,2010.7928
6332,2.6317916
6333,1233.2992
6334,1379.3654
6335,1655.9537
6336,1721.636
6337,1372.6606
6338,835.1525
6339,2374.6086
6340,1240.8672
6341,377.46024
6342,2598.6177
6343,2384.7852
6344,1540.5796
6345,1992.5352
6346,2404.175
6347,8.786539
6348,393.03946
6349,2287.7388
6350,2186.5225
6351,2016.0927
6352,1255.3875
6353,2023.9755
6354,983.8094
6355,2356.5
6356,2788.475
6357,288.92874
6358,1437.7273
6359,341.47183
6360,57.722015
6361,2427.159
6362,1905.4615
6363,1340.199
6364,1844.0222
6365,2257.3494
6366,1866.5485
6367,2475.0398
6368,2566.892
6369,2351.9717
6370,2383.4531
6371,1537.8157
6372,2619.4414
6373,1711.4489
6374,1892.6384
6375,1855.2844
6376,2470.1355
6377,658.9355
6378,2668.109
6379,2229.7432
6380,2517.0151
6381,2350.0408
6382,1555.577
6383,1583.8755
6384,2335.8818
6385,2032.0818
6386,2321.4666
6387,1820.4546
6388,1170.404
6389,359.52054
6390,557.7076
6391,1436.9944
6392,2343.6025
6393,975.64136
6394,2474.1511
6395,1565.8052
6396,2021.1724
6397,1137.2109
6398,613.0949
6399,2268.0835
6400,2370.6555
6401,2370.8086
6402,1178.4957
6403,1272.2673
6404,2540.594
6405,2001.9839
6406,1498.4547
6407,522.7022
6408,1812.4149
6409,1569.3092
6410,1639.3591
6411,2041.8414
6412,2161.483
6413,1393.8724
6414,2447.2783
6415,1442.2999
6416,1894.5322
6417,1853.0687
6418,2197.3306
6419,2231.945
6420,2040.2905
6421,1735.1849
6422,2323.0542
6423,2393.6646
6424,2367.7805
6425,1605.7123
6426,2598.1272
6427,2521.4028
6428,1180.4905
6429,667.1537
6430,2760.187
6431,2284.4717
6432,868.6154
6433,1088.6372
6434,2.6317916
6435,2477.4524
6436,2447.9744
6437,1603.0428
6438,1348.6204
6439,2338.21
6440,840.2139
6441,933.07245
6442,2369.2144
6443,2352.9692
6444,2528.8577
6445,1159.7593
6446,2564.0679
6447,1405.2804
6448,2207.6794
6449,2247.124
6450,1976.0193
6451,1513.9353
6452,1287.3386
6453,1260.1871
6454,2163.712
6455,2576.9524
6456,2589.1433
6457,485.1913
6458,392.71597
6459,1107.662
6460,2284.6538
6461,1644.9169
6462,409.6263
6463,2464.1038
6464,2068.986
6465,1868.6383
6466,1674.0696
6467,713.48816
6468,2094.2295
6469,1242.044
6470,2415.6838
6471,2081.2727
6472,487.83377
6473,2272.351
6474,2768.8093
6475,2544.5444
6476,479.20175
6477,2393.7117
6478,2008.8635
6479,2475.5913
6480,2435.1924
6481,1883.7903
6482,1050.6249
6483,2095.8828
6484,2063.0652
6485,915.14716
6486,2738.376
6487,2084.8274
6488,1107.5381
6489,508.52634
6490,2343.516
6491,1831.5205
6492,93.36015
6493,1994.2439
6494,1351.2162
6495,2386.8855
6496,2256.1282
6497,1266.788
6498,2517.7769
6499,909.4383
6500,1834.6846
6501,2276.137
6502,2305.6104
6503,2619.981
6504,2688.8657
6505,1673.5623
6506,2617.5535
6507,492.4949
6508,2594.8594
6509,1298.3717
6510,223.59532
6511,1654.896
6512,1309.6913
6513,2205.9585
6514,1644.835
6515,1466.0283
6516,1080.6342
6517,2238.7266
6518,1768.2534
6519,1175.1885
6520,2662.9287
6521,1461.7106
6522,2102.637
6523,2589.7417
6524,2225.3315
6525,890.4483
6526,2.6317916
6527,290.60016
6528,1541.5535
6529,2450.1167
6530,2155.4087
6531,2398.2822
6532,853.74945
6533,2620.3826
6534,2299.0452
6535,2557.275
6536,1670.8749
6537,1476.6882
6538,856.64526
6539,2296.2012
6540,2483.8792
6541,2219.3203
6542,2297.9966
6543,2368.558
6544,2647.3237
6545,1929.7534
6546,2.6317916
6547,2095.3599
6548,2063.3167
6549,1810.2719
6550,2394.106
6551,41.14749
6552,1397.7314
6553,1146.1514
6554,2562.1162
6555,994.861
6556,2280.167
6557,2529.7773
6558,1719.719
6559,943.8106
6560,2318.8142
6561,1697.0796
6562,606.65283
6563,1956.3308
6564,15.115028
6565,391.23352
6566,939.55963
6567,2454.215
